,0
204,0.014532378361209077
205,-0.0004410078596610014
206,-0.0021091459512311275
207,0.0022803709259436875
208,-0.0013981690338583088
209,-0.0015047479980188619
210,-0.0025636880301849177
211,-0.004228243338918135
212,0.002724212998454157
213,-0.002843548562767805
214,-0.0026059186665149383
215,0.0034815255589235048
216,0.007746198709291331
217,-0.0010561102771169941
218,-0.00022304490085683822
219,-0.001809269853993433
220,-0.011679840414531515
221,-0.010158626464252528
222,0.004460609316910503
223,0.0012660511844518338
224,0.005763404054427158
225,0.0007100439286935054
226,-0.0010105198649372196
227,-0.0007663779082907043
228,0.0010749315386170974
229,0.0013495956729614464
230,0.00329060064720882
231,-0.006360343358620956
232,-0.0039316758073368865
233,-0.00276992856343694
234,0.0025782096427127152
235,-0.001486019325283693
236,-0.003953046218093891
237,0.001349529362040692
238,0.0014116050522090537
239,-0.008502053358373783
240,0.012449809112423495
241,-0.0013961587281600676
242,-0.0040466275375124474
243,-0.0025896757734495393
244,0.01160391843707881
245,-0.0014316124557608991
246,0.002590892967031911
247,-0.002434838680702877
248,-0.0076616418990200766
249,-0.004297237420783472
250,-0.0031443472011346554
251,-0.0013467965939888407
252,-0.0006746588446612236
253,-0.004862532367656324
254,0.00369432808550696
255,0.0025876941043028743
256,0.0012797304931049256
257,-0.0024645052524753233
258,-0.004743394844307524
259,-0.00012152959699779272
260,-0.005383045415740416
261,-2.596423972211126e-06
262,-0.0014756150670964243
263,-0.0026474738293083546
264,-0.002917405069800926
265,-0.00011946748087782085
266,-0.006910872544487356
267,0.0013935383525316434
268,-0.007347765091781699
269,-0.0018752649052515826
270,0.0014117751199694837
271,-0.010576764200998399
272,-0.0013831598937176772
273,-0.004890566679670415
274,0.0012208835609743849
275,0.0020753912568572406
276,0.0024214297844634145
277,-0.0011114529510811147
278,0.007089049764719802
279,-0.006491039215900884
280,0.007982585871991023
281,-0.008024730916090959
282,0.012773252431365569
283,-0.001212019395503138
284,0.012263043310556167
285,-0.00023461407395613995
286,-0.004657087045909058
287,-0.005167928662753895
288,0.0021519076425067793
289,0.004260511523114297
290,-0.0029603726245991937
291,0.00255041922317062
292,-0.003971373008304801
293,-0.010714433524364795
294,-0.0014725188123289037
295,0.00369143644922293
296,-0.004618728517062075
297,-0.008211747498891862
298,-0.009475023829063898
299,-0.005921641029288881
300,0.0027354563091764325
301,-0.0074276054214978396
302,0.004836987929743964
303,0.002665574408739658
304,0.008429429881994856
305,0.006739824892998404
306,0.0029098492445744925
307,0.003332524788475456
308,-0.00361585135302711
309,-2.770574873089867e-05
310,0.00575614991539214
311,0.006521433509670383
312,-0.0067506313644090645
313,-0.008758143077449819
314,0.0070462121346284165
315,0.015601055334916738
316,-0.0006094730237067849
317,-0.00670542966345533
318,-0.010065885564252473
319,-0.007537774620767711
320,0.0010173929208283647
321,0.0001563809908725631
322,0.009398790354023247
323,0.008680513793837332
324,-0.0007773788358054748
325,-0.0004028882704183436
326,-0.009878256435830622
327,0.0029203449598446682
328,-0.007559416764370385
329,-0.0012022768671580133
330,-0.005596051709290894
331,0.005201976145215005
332,0.007417438221713092
333,0.002537280308360924
334,-0.005321790788452351
335,-0.0031594891884123002
336,0.0020820531737603684
337,0.008198320846665387
338,0.007039780290150456
339,-0.0034335458234071017
340,-0.0010322471443940376
341,0.00868778915943347
342,0.0031239037620213747
343,0.006044778888056269
344,-0.002331339903420825
345,0.004837724185974724
346,-0.0004990359221643806
347,0.00440284731106655
348,-0.00778794266257049
349,-0.00293662017223889
350,-0.0009006012906032082
351,-0.00419463578764051
352,-0.0009821155375934745
353,0.0025825878318463955
354,-0.0008240499341799481
355,0.0005620077354605577
356,-0.006580270836894774
357,0.006867098226649771
358,0.0006634241887220624
359,0.00978916297952931
360,0.0004212599647601132
361,-0.007507642004989933
362,-0.000522550654406261
363,0.009075700691123513
364,0.0059332751150497085
365,-0.0021900237023859672
366,-0.0025363172107223378
367,0.0006706800226142237
368,-0.010396138178441204
369,-0.004278817919009025
370,-0.00087952570257288
371,-0.001411465018165469
372,0.005305579435225639
373,0.0059009354827619384
374,-0.0016437958262124344
375,-0.003681525299302656
376,-0.019111107213530598
377,0.0013491895924520611
378,-0.005778057780260969
379,0.005182452321761178
380,0.007094727021361159
381,0.020186214103448563
382,0.006171547679338475
383,-0.0002367558938918259
384,0.008171960241850964
385,-0.015687859308675
386,-0.07899965781806073
387,-0.016098495395802048
388,0.008806046896684351
389,0.00865342839032124
390,-0.010150140474673995
391,-0.002828889683333501
392,-0.0006716388320542324
393,-0.02445734857901527
394,-0.0023862041646677814
395,-0.0007022632454999336
396,0.0024388831913263473
397,0.002781617208974408
398,0.02271925316691159
399,-0.011925285744168122
400,0.01807636498613252
401,-0.00956560702351522
402,0.0030533253393584823
403,-0.012087116382296812
404,0.011926684645797771
405,-0.0013055283440441814
406,-0.00873767754789989
407,-0.0015799359411085559
408,0.0035127824584916265
409,0.006524261642037511
410,-0.005669009881527297
411,0.004214025850977855
412,-0.002251349564891424
413,0.01156999818612692
414,-0.0006479119352196796
415,-0.014941192327622642
416,-0.00323081624346283
417,-0.0040019768433039995
418,-0.0018537502201343972
419,0.0010876381382174402
420,-0.004940761865752818
421,-0.0033932543554059382
422,-0.001990920651318783
423,0.011709073973194041
424,0.0009200214743744781
425,0.009390872797976015
426,-0.008345339369648928
427,0.006280376958211376
428,0.00456209152481546
429,0.0029936064444923147
430,-0.0029542474032405166
431,-0.004915370473388524
432,-0.0014885361300902558
433,-0.001224381363765347
434,0.003363476286275092
435,0.010780707204069375
436,0.0015474524827749367
437,0.0015490741316224197
438,0.008105904719656888
439,-0.006069186761962441
440,-0.002046556478751959
441,-0.002705602795463612
442,0.005008996736284411
443,-0.010793015221629341
444,0.0053776439877011315
445,-0.0011734387587959407
446,-0.01753673029290831
447,0.002261288984960198
448,-0.004469150411408717
449,0.003988552867344842
450,0.004003943599071192
451,-0.008255611519362991
452,-0.0006142466444651875
453,0.0033848404007731933
454,0.002169916595202049
455,-0.005765278815985874
456,-0.002374320253488215
457,-0.0063589129630343124
458,-0.008995447491219609
459,0.0018692344809025938
460,-0.027961220953208327
461,0.0026938142151510533
462,-0.007470981616143234
463,-0.004961495942220811
464,-0.0073768189465229774
465,0.002892702022203126
466,-0.003086666233906992
467,0.0030132194664529164
468,0.007074821165623525
469,-0.0011439458560649199
470,-0.0026146320448306995
471,-0.002961517386802447
472,-4.861251487095394e-05
473,-0.003329264347602139
474,0.004967801411421808
475,-0.005162121704935268
476,0.0037440706434234425
477,0.0017974760021588774
478,0.00021962426915345205
479,0.005472858889867927
480,0.013339490180026755
481,0.0017075441752827944
482,-0.007131455899356292
483,-0.000782557986767767
484,0.0026910864208357374
485,0.01069907784576177
486,0.0017189013718131316
487,-0.004179918072953203
488,-0.0050351610114424674
489,-0.0010349213091546674
490,-0.0025233841511984037
491,-0.006839989727738831
492,0.01373471735011217
493,-0.005520869902764041
494,0.0008314767770536144
495,0.0016656176380402685
496,0.002367627955030067
497,-0.005515207204138033
498,0.0065601594337380284
499,0.0020864608361430568
500,0.005860134436262377
501,0.006273880897701035
502,0.004860327195059967
503,-0.004435736940059497
504,-0.003329556380575859
505,-0.003318216076756169
506,0.0010926579188892402
507,0.006277886535270867
508,-0.0009278483151561037
509,-0.009818727307779438
510,-0.009075525113666659
511,0.005317437408484505
512,-0.00787532526437684
513,-0.0018953572841642332
514,-0.0007792620525553786
515,-0.005581647273434186
516,0.00045428658729385155
517,-0.0010200032243805604
518,8.561248735628005e-05
519,-0.00407913850103822
520,0.005233102922511058
521,0.005037512158010433
522,-0.005357943284649779
523,-0.002881660424517595
524,0.006695488822238056
525,0.008055835987798745
526,-0.01324502326746199
527,-0.00707318958607192
528,0.00015871973860118275
529,0.0033781063274095644
530,-0.003937372486377349
531,-0.010333902720269903
532,0.0001570423640123451
533,0.02856522193529079
534,-0.010327602481179142
535,0.00648125540966299
536,0.0040168071718268425
537,0.010544996200329339
538,0.0013510680784660787
539,0.008113584084202432
540,-0.002979850213794404
541,-0.00019151097291794558
542,-0.007241081619101363
543,0.007235987516188981
544,0.005766957673868396
545,-0.011144990201028158
546,-0.002777100516619362
547,-0.001187200938408627
548,0.002319976381134404
549,0.002625547069698448
550,-0.002304688397197884
551,-0.0010007406794245713
552,0.003161484769375917
553,-0.004125907261750244
554,3.5893440059387805e-05
555,0.0016457720891128466
556,-0.00435123007330046
557,0.0032493487816142317
558,0.001183352295463875
559,-0.002582305654361127
560,0.00827599524265746
561,-0.012467170475113585
562,0.0032902634191566424
563,-0.0048528601789585004
564,-0.008505012134423949
565,0.00029419228781069154
566,0.002149509361082936
567,-0.004577228815261957
568,-0.0030558284494858192
569,-0.0021455608701293474
570,-0.001556492833350436
571,0.0012406275384718732
572,0.002925954778306623
573,-0.0038982292251213127
574,0.01046140744572019
575,0.005517639817554488
576,0.002781315228467641
577,-0.0013252079131399188
578,0.009342348140166464
579,-0.00047615128932706937
580,0.00358487967628593
581,-0.0002523369616590489
582,0.0035451873323330005
583,-0.010842722989519242
584,0.001614862194215889
585,0.0031379152988115786
586,0.005064992644351175
587,-0.0037948779021560177
588,-0.004102556959339836
589,0.004023994692238076
590,-0.001549151280770932
591,-0.007441439807962968
592,0.0041403553839064475
593,0.005455280816485082
594,0.004681056126684292
595,-0.00327223940963317
596,0.0022642730261845665
597,0.0018925007522567492
598,0.022666390382857005
599,-0.004771014463264555
600,0.0016209293698152836
601,0.001981958649414973
602,-0.0037936434616788186
603,0.004439562534584302
604,0.0013309053212677566
605,0.0035997271279785146
606,0.0030292544805336505
607,-0.0025618019078055823
608,0.003509118957949032
609,-0.005334862329450295
610,0.004213297288282459
611,0.003231165540737436
612,-0.0016373453427645504
613,0.0004865114642538258
614,-0.0012985167737076244
615,-0.002935824493123406
616,-0.00030076079903956684
617,0.0013620932346787304
618,0.0011568772514334866
619,0.004201960595852928
620,-0.0008222664129030601
621,0.004227996385199329
622,-0.001214783312999789
623,-0.0028983785306901924
624,0.001913901187594492
625,-0.003542611962960517
626,-0.0091572816558306
627,7.31263294327387e-05
628,-0.0003116848035643318
629,0.005260729645695129
630,0.0010777045553730944
631,-0.0013314083804080714
632,0.0029858294371700187
633,3.370289216597747e-05
634,0.004367221358805407
635,-0.018535081123892738
636,0.0013588751293538157
637,-0.005377041047298885
638,0.0064403900856322424
639,0.00039143487750720277
640,0.00039212517887166157
641,0.0017451065385894757
642,-0.0036130549422796745
643,-0.007790682180076724
644,0.0035026901202201985
645,0.00027572168239040166
646,0.00522064121479432
647,-0.0013915361545455964
648,0.007006429302313378
649,0.01006533765128076
650,0.005457716503676325
651,0.0004890302480498607
652,-0.005133712978195647
653,-0.0009752906314726686
654,-0.0001602634856917575
655,0.0033104392465969643
656,-0.006276728700426003
657,-0.0023733376635911565
658,0.0027376982577271844
659,0.004220149295170617
660,0.01268436991789196
661,-0.00436165226519336
662,-0.0010235487839450044
663,-0.0003708269021580603
664,-0.005087840105135965
665,0.003111389327517201
666,0.0021028387104255484
667,-0.00017457003329995798
668,0.006751444439291766
669,-0.0028214473265433795
670,0.005290493505768768
671,0.003918524297161164
672,0.0010362495046387652
673,0.0016319690611512625
674,-0.006309719567607507
675,-0.0073261107740312794
676,-0.0006190121873286816
677,-0.0038830400998618444
678,0.002230978947360741
679,-0.002786945497169401
680,0.002333266291321968
681,-0.0030571201776101167
682,-0.007508836402879692
683,0.001991771820753386
684,-0.001974440352038697
685,0.00075464371084455
686,0.0019923416751591603
687,-0.005688404223064602
688,-0.0014908046437083758
689,9.810872872137536e-05
690,0.007965338117448236
691,0.0017780676863118359
692,4.693324425791937e-05
693,-0.0003802030813183079
694,0.0017150185555721018
695,0.0018990399869290306
696,-0.0030855979214564613
697,0.009108491864676051
698,0.0007379464824864299
699,0.004296747116349532
700,0.007147341408925146
701,-0.0020367108491973753
702,0.009120822441493428
703,-0.006193271816128997
704,0.014598116906340388
705,0.013140480086596963
706,-0.004235263635743224
707,-9.090227575058363e-06
708,-0.0018184820380438551
709,0.006744819293858007
710,-0.005263816060755321
711,-0.002100036552661443
712,-0.002122670321400121
713,-0.003578862006441862
714,0.002419645499556978
715,-0.0026104560642661303
716,-0.008794942379273694
717,-0.002512740737051377
718,-0.000550484767824321
719,-0.0090294970541952
720,-0.0021016842800216087
721,0.004662391191828986
722,0.005172295320100718
723,0.002254162866378918
724,0.0019411728891121091
725,0.0019309635937403433
726,-0.0026218177159398883
727,-0.004304929884247854
728,0.0014594450595388228
729,-0.004646671553398206
730,0.0030620243601548478
731,0.001352453034138724
732,-0.005576829512730252
733,0.010805455620318484
734,-0.01076597878751928
735,0.00037497866323105237
736,0.0060393552896074185
737,0.0061026766746503655
738,-0.002689027009634747
739,-0.015277674315296917
740,0.002162621729566273
741,0.007293276377108583
742,-0.0001383204824711983
743,-0.004409710686904488
744,0.0024750325429468987
745,-0.0017525995281405518
746,0.000321860384134288
747,0.002713342893561289
748,0.003314953711949565
749,0.00025680411786699423
750,0.003285888663641657
751,0.00012562669618054837
752,0.005451108422276697
753,-0.0006731146003654534
754,0.0014171351068686952
755,-7.425679545280858e-05
756,0.003314814629636232
757,0.003956033427911732
758,0.008452390170002435
759,-0.002576470192748425
760,-0.001303376017805057
761,-0.004377676233342064
762,-0.001630324357492329
763,0.006939179677358854
764,-0.006781395392243538
765,-0.0031101804352445797
766,-0.002154456723810038
767,0.006834821396098202
768,0.0018171888478293327
769,-0.008555101722692691
770,0.0048380124224029495
771,0.0005406390253460689
772,-0.0010250461366948507
773,0.0007143399704121487
774,-0.0010644885162753295
775,0.0009150445833690521
776,-2.130000337668877e-05
777,0.002267949723072594
778,0.0028369860907145336
779,0.005665639229953113
780,-0.0002658827956810152
781,0.006347366319371107
782,-0.006176141344658547
783,0.0031575686014300728
784,0.0017812291358482732
785,-0.0002540177609761653
786,-0.002787067428345168
787,-0.0013615984090711844
788,0.0022368138864566353
789,0.014104571360185116
790,0.0048205957085104565
791,0.00012692125043645234
792,0.002199501155933482
793,0.004895400320277688
794,-0.00013679951776251938
795,0.006775877189074298
796,0.002409714979725531
797,0.014501040937634048
798,-0.004894099035020582
799,1.493996049428773e-05
800,-0.005064996666875154
801,0.005703274465554798
802,0.003233406466191747
803,0.004740088986446457
804,-0.010868014003698299
805,-0.011866040789596187
806,0.001160073290658815
807,-0.005621005465650918
808,0.004090766290676063
809,-0.0076601598543872265
810,0.0018847615201978427
811,0.002582433277694641
812,0.00932132033207478
813,0.006370132662412321
814,-0.00507723297338769
815,-0.002688419317729506
816,0.0006871751394557099
817,-0.006431500653693244
818,0.003164230884010911
819,0.001160786285922256
820,-2.6077278684032612e-05
821,-0.004248405955490141
822,-0.010895583018658892
823,0.0016272239434131372
824,0.0015059745339374162
825,0.004232129449066536
826,0.003527477892161569
827,0.0005301151192544937
828,-0.007174827735780708
829,0.003681283484848142
830,0.0038481745432829015
831,0.004726947420920558
832,2.978631001776625e-05
833,-0.00227266706949114
834,0.00043422274820564913
835,0.005931439190954403
836,-0.0013721079976604092
837,0.010135041509798328
838,-0.002147148155988209
839,0.002417334251077986
840,0.006515428978926264
841,-0.004319067049655899
842,-0.006709972521220685
843,-0.0035401835595879052
844,0.0007169449832561967
845,0.0006894944410925094
846,0.0016456136146693065
847,0.0014657445612250583
848,-0.005562016737853614
849,0.005986615326798673
850,0.0033884941378578013
851,0.0031865543993638843
852,0.0005684963779697414
853,0.003539356446696008
854,0.0006978654287255756
855,0.0067469637183764095
856,-0.0030933165338852256
857,-0.006384385746441955
858,-0.008245757195339652
859,-0.00595324712764883
860,-0.0044548504967433225
861,0.004065985842475806
862,-0.0038251706215616235
863,-0.0013351313985724414
864,-0.010630078426840826
865,0.00016839129951284985
866,-0.011811594259448941
867,-0.0025240900627006005
868,-2.2689764441862403e-05
869,-0.0028961967147070325
870,0.0029178421513269
871,-0.0011620004720903068
872,-0.0005646183453493206
873,-0.0014845069536807412
874,0.00233326173093329
875,0.0007228685316920678
876,-0.004514832021121461
877,0.0036421905380717443
878,-0.0023501290681420253
879,-0.0027485173485219385
880,-0.003278330969356812
881,0.0007710621889032163
882,-0.005115733698728086
883,0.0009953561885296955
884,-0.005493497235570798
885,0.0005783898536075313
886,-0.004564107456411558
887,0.002327734631566215
888,0.0005244045743124657
889,0.005121300327396217
890,-0.0029144328775847486
891,0.006792332908022392
892,0.0012396462911506432
893,-8.874906293615444e-05
894,-0.0003168763900050488
895,-0.0028612128136922812
896,-4.823474977666461e-05
897,0.00084807770878892
898,-0.009384648663339488
899,0.0014786622397661162
900,-0.001148284170378099
901,-0.006377018845928616
902,0.00023059200261199656
903,0.0055815811820911785
904,0.001185564088737768
905,0.001293560979562459
906,-0.0042473078683840084
907,-0.007553330156659543
908,-0.003372227531120985
909,0.010178187914248628
910,-0.004749734745178535
911,0.0039043746005343336
912,0.002727947907203377
913,-0.00017898757874995527
914,0.005523041501766247
915,-0.0031004180820564655
916,0.0002176237469769258
917,-0.0034870936904454744
918,-0.002157621619223892
919,0.003664059762555184
920,0.0007468849583462953
921,-0.009805670999260383
922,-0.0020484850627171527
923,-0.004142542184542463
924,0.009572042355094125
925,-0.0033003084080916447
926,0.0038525313968695305
927,0.0036830990400974492
928,-0.006820215099996751
929,0.0003213053051940316
930,0.001883895916548751
931,-0.0009647713725248743
932,0.00042697495360144536
933,-0.00817629256943475
934,-0.0010334544998230047
935,-0.004429485434773838
936,0.0002153841049409309
937,-0.0049507381699318
938,-0.004053634022442492
939,-0.005351481704123084
940,0.00039123596161794264
941,-0.0034433587714649263
942,-0.0017946250756061813
943,0.0017118428494609936
944,0.0026447517263747953
945,0.004556607826274262
946,0.00796591069398381
947,2.1297053450942494e-05
948,-0.0072306615114811615
949,0.0040004540165298206
950,0.002867700380497552
951,-0.002169435445822875
952,0.013076252494436393
953,-0.001828623737045009
954,-0.006696223386826349
955,-0.00410560110730701
956,-0.000737632769993223
957,0.004466894395578681
958,0.000899844565250719
959,0.0004599986029328882
960,0.007496455491019073
961,-0.0007476565750391675
962,0.002378691588800109
963,0.005120648473586843
964,-0.002820681317169004
965,0.0056578006668268075
966,0.0017690781023851363
967,-0.0019927186635908525
968,0.00991077475420399
969,-0.014367810517433464
970,0.002901884588562443
971,0.00484581503235837
972,-0.00045474920382765257
973,-0.007081238560844138
974,-0.0029567675851325794
975,0.00043757140304540124
976,-0.004650511452477301
977,-0.0031031147980127285
978,0.006525107164947864
979,0.007956748264124737
980,-0.0025100906924293556
981,0.004954927617112304
982,0.0038559440997996694
983,0.002160429926573227
984,-0.009803567884352491
985,0.0039586179444569556
986,0.002548600597541973
987,-0.006211462215455542
988,-0.006054022783808676
989,0.0032416583318731216
990,-0.007554440410044993
991,0.0012664703959600074
992,-0.007105887701501556
993,-0.004864446000681088
994,0.0005860868570668485
995,-0.0021442829106719788
996,-0.0072491920432749815
997,0.004837893361001489
998,0.018267035568328288
999,0.00022863814148110876
1000,0.004112680897821353
1001,0.004246778022267529
1002,0.0013058382013812495
1003,-0.004629745949772389
1004,-0.00978325549151504
1005,-0.006157144170905348
1006,0.012155182345898465
1007,-0.002059753972648181
1008,-0.01697477993136326
1009,0.005295064386670102
1010,0.002153886481149004
1011,-0.005415601240551015
1012,-0.0008476411738556058
1013,0.007781361538320598
1014,-0.004872300649888055
1015,8.561248735628005e-05
1016,-0.005281433290626913
1017,0.0063755637431840715
1018,-0.0030133513564665473
1019,-0.002339800628122112
1020,-0.0020808478001207434
1021,-0.0003340929233369418
1022,0.0006459662557797294
1023,0.004076797982974085
1024,-0.004427407141296107
1025,-0.012555034707501299
1026,-0.005364183692188106
1027,0.01088836052365061
1028,0.0021707527478475605
1029,-0.005416647775116217
1030,0.0024799317088515247
1031,0.0031935535283335323
1032,-0.002062877751696445
1033,0.0033997586582439907
1034,-0.0015606006471464975
1035,0.004967368001872891
1036,-0.0016537861068301732
1037,-0.003069393794260188
1038,-0.00011679905711836543
1039,0.003823610036293835
1040,0.0035820508026439
1041,0.0013605059318549948
1042,-0.018302163164754193
1043,0.008586414352889234
1044,0.008455868151147352
1045,0.004092506279618381
1046,-0.0036920175076386444
1047,0.004924770556968412
1048,-0.0034919652386851676
1049,0.007575160772010509
1050,0.00204014573604916
1051,-0.00013266409946255294
1052,0.0011415976526129587
1053,0.007678300612124157
1054,-0.010016863568593935
1055,0.0030593705838046223
1056,0.005190561854948873
1057,0.009642561235541415
1058,0.003098918181433542
1059,0.006681127262221976
1060,-0.003579353983099164
1061,-0.005989726914147674
1062,0.002888924550078443
1063,-0.0005046284227971922
1064,-0.002362187796901504
1065,-0.0034657414246668785
1066,-0.005592355564192241
1067,-0.0016747997136035689
1068,0.0012237846040082942
1069,-0.000871663637040109
1070,-0.0055522055707016285
1071,0.0022621825750138167
1072,-0.002656258190803339
1073,-0.004468648450256462
1074,0.008426801032897615
1075,0.0015188504523257493
1076,0.010648573356643211
1077,-0.0011546951361300897
1078,-0.00020112586586284916
1079,0.001939524772146429
1080,0.004786925668793241
1081,0.010006414502547968
1082,0.004616730135874437
1083,-0.003928216706273024
1084,-0.0018099038121404112
1085,-0.004550576040463549
1086,-0.0015737633075370563
1087,0.00202191557467274
1088,-0.006746104449265155
1089,-0.007895016347485238
1090,0.01991939841921786
1091,-0.013729378934108137
1092,0.016700009676504535
1093,-0.0019585236165634004
1094,0.0029934637333507994
1095,-0.0023841269456484895
1096,0.0006162172384673323
1097,-0.00490519545155027
1098,-0.0054585561847796385
1099,0.005722163829780525
1100,0.0007464297220206037
1101,-0.00020500246803928276
1102,-0.0043704476911589065
1103,-0.007253056493844056
1104,-0.0024957366764077884
1105,0.003620818335673904
1106,0.004565580402565107
1107,0.0038340049933097706
1108,-0.007528505052963152
1109,-0.002891203570410782
1110,0.0020173020975821085
1111,-0.0003845149074482292
1112,0.003302405268771181
1113,-0.0032230876943537537
1114,0.002216456231360687
1115,0.001526044102072189
1116,-0.004229657790430607
1117,-0.0004487809562321856
1118,-0.003363755565908676
1119,3.328104461264395e-05
1120,-0.0008622143769180237
1121,-0.0032578102903830777
1122,-0.0024860707890140823
1123,-0.0005980830296762876
1124,0.0019572987517030302
1125,0.0010294225947590782
1126,0.008357555691225206
1127,0.0011035108758605259
1128,-0.0014408566327803731
1129,0.009053796075560618
1130,-0.00382602346904387
1131,-0.0022431773083581566
1132,-0.004270082329308921
1133,-9.654338554143568e-05
1134,0.0001640127530350153
1135,-0.003576546286134851
1136,-0.00428630954128134
1137,-0.004499300149815643
1138,-0.0037989354488383023
1139,-0.005096685952421353
1140,-0.00010605560693410695
1141,-0.0050307129108281825
1142,0.00012351400658008974
1143,0.004820670108617365
1144,-0.003255194317736131
1145,-0.0017011465601369504
1146,-0.0023043492340883978
1147,-0.0014794167653059678
1148,0.0024468755803898077
1149,0.0020339470805304247
1150,0.003129735667856127
1151,-0.0010320910988848566
1152,0.0008600249317828055
1153,0.0020178449343182534
1154,-0.0024177206278764565
1155,0.002703692099410044
